X,Y,OBJECTID,Objecttype,Type_fietsstalling,Ligging,Straatnaam,Huisnummer,Aanvulling,District,Postcode,Fietspomp,Objectcode,Aantal_plaatsen,Aantal_rijen,Latitude,Longitude
489137.95248217,6659299.06580535,528620,FIETSSTALLING,BUISBEUGEL_GROEP,PLEIN,Kloosterstraat_AN,96,,Antwerpen,2000,,FS_0254244,5,1,51.21435768802976,4.394000987576615
489111.925564996,6659259.22478431,528621,FIETSSTALLING,BUISBEUGEL_GROEP,PLEIN,Kloosterstraat_AN,106,,Antwerpen,2000,,FS_0254245,5,1,51.21413349714694,4.393767183801656
482699.883710067,6684222.84332647,528622,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETPAD,Krommeweg,78,to 78 bij afrit autosnelweg,Berendrecht_zandvliet_lillo,2040,,FS_0254246,6,1,51.3543933327742,4.336166831794688
489205.309238384,6651587.76909522,528623,FIETSSTALLING,RIK_GROEP,VOETPAD,Heistraat,1-47,to 8,Wilrijk,2610,,FS_0254247,5,1,51.170944821463415,4.3946060636125726
487496.520176173,6661880.74356146,528624,FIETSSTALLING,RIK_DUBBEL,VOETPAD,Julius Vuylstekelaan,18,,Antwerpen,2050,,FS_0009552,1,1,51.228882815302406,4.379255750293368
487481.42530008,6661881.08409096,528625,FIETSSTALLING,RIK_DUBBEL,VOETPAD,Julius Vuylstekelaan,18,,Antwerpen,2050,,FS_0009553,1,1,51.228884730899296,4.379120150714306
485570.241030254,6660323.67738733,528626,FIETSSTALLING,HAAKBEUGEL_GROEP,MIDDENBERM,Blancefloerlaan,,Aan keerpunt tram,Antwerpen,2050,,FS_0009554,120,6,51.22012294273224,4.361951690310771
485561.421634689,6660306.99826867,528627,FIETSSTALLING,P_BEUGEL_GROEP,MIDDENBERM,Blancefloerlaan,,Aan keerpunt tram,Antwerpen,2050,,FS_0009555,60,10,51.22002909893214,4.361872464332444
487820.797454961,6662681.32184594,528628,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Esmoreitlaan,15-17,,Antwerpen,2050,,FS_0009556,3,1,51.233386126340854,4.382168782651648
489155.432497182,6651697.37182529,528629,FIETSSTALLING,HAAKBEUGEL_GROEP,PLEIN,Kern,27,"golfplaatdak, naast 27 thv mastplein",Wilrijk,2610,,FS_0009595,10,1,51.17156214674113,4.394158013223134
490056.929014669,6661555.91226215,528630,FIETSSTALLING,HAAKBEUGEL_GROEP,MIDDENBERM,Ankerrui,13,to 13,Antwerpen,2000,,FS_0009557,8,2,51.227055489946444,4.402256294225525
493270.547529545,6661527.08595259,528631,FIETSSTALLING,HAAKBEUGEL_GROEP,PLEIN,Stuivenbergplein,37,to 37,Antwerpen,2060,,FS_0009558,10,2,51.22689332520105,4.431124720517951
492306.123885633,6665524.12540092,528632,FIETSSTALLING,HAAKBEUGEL_GROEP,PLEIN,Columbiastraat,6-8,binnenplein huizenblok,Antwerpen,2030,,FS_0009561,240,6,51.249373542133014,4.422461155521027
492210.955376261,6665627.66638392,528633,FIETSSTALLING,P_BEUGEL_GROEP,PLEIN,Canadalaan,104b,,Antwerpen,2030,,FS_0009562,10,1,51.24995573312017,4.4216062422556695
492117.289960625,6665627.94858416,528634,FIETSSTALLING,P_BEUGEL_GROEP,PLEIN,Noorderlaan,104a,,Antwerpen,2030,,FS_0009563,10,1,51.24995731986763,4.420764831511077
492308.240805176,6665719.51598851,528635,FIETSSTALLING,HAAKBEUGEL_GROEP,PLEIN,Columbiastraat,5-7,binnenplein huizenblok,Antwerpen,2030,,FS_0009564,200,5,51.25047217957102,4.422480172132834
492301.843171939,6665803.64256839,528636,FIETSSTALLING,HAAKBEUGEL_GROEP,PLEIN,Tampicoplein,5-7,binnenplein huizenblok,Antwerpen,2030,,FS_0009565,12,2,51.25094519637237,4.422422701215645
484019.194199915,6653669.16636671,528637,FIETSSTALLING,NMBS_LOS_ENKELZIJDIG,PERRON,Berkenrodelei,148,thv 148 station hoboken polder,Hoboken,2660,,FS_0009566,36,2,51.18266665018452,4.348018399569984
483991.014980939,6653696.91526412,528638,FIETSSTALLING,NMBS_LOS_ENKELZIJDIG,PERRON,Berkenrodelei,148,hoek schroeilaan station hoboken polder,Hoboken,2660,,FS_0009567,36,2,51.182822903835984,4.347765261338977
485728.45637966,6651282.61211622,528639,FIETSSTALLING,P_BEUGEL_GROEP,PLEIN,Sint-Bernardsesteenweg,847,hoekt krijgsbaan,Hoboken,2660,,FS_0009568,6,1,51.16922601493119,4.3633729629763085
485737.361258703,6651283.08215938,528640,FIETSSTALLING,P_BEUGEL_GROEP,PLEIN,Dokter Kochlaan,847,hoekt krijgsbaan,Hoboken,2660,,FS_0009569,6,1,51.169228662513724,4.363452956865784
485596.762798633,6651293.92829359,528641,FIETSSTALLING,NIETJE_GROEP,PERRON,Distelvinklaan,22,to 22 hoek distelvinklaan,Hoboken,2660,,FS_0009570,12,2,51.169289754809185,4.362189939409738
484529.50783147,6651647.45011756,528642,FIETSSTALLING,HAAKBEUGEL_GROEP,PARK,Marneflaan,3,in park soghvliedt ah districtshuis,Hoboken,2660,,FS_0009571,6,1,51.17128096925817,4.3526026249191885
489849.963576476,6650334.40519487,528643,FIETSSTALLING,RIK_GROEP,VOETPAD,,5,thv 5 KFCO Wilrijk,Wilrijk,2610,,FS_0009572,5,1,51.16388480004664,4.400397092061392
496503.861412092,6656822.75113422,528644,FIETSSTALLING,P_BEUGEL_GROEP,MIDDENBERM,Boekenberglei,117,to 117 middenberm,Deurne,2100,,FS_0009573,28,2,51.20042105145068,4.460170073308428
499375.515959142,6660112.08051728,528645,FIETSSTALLING,BUISBEUGEL_GROEP,PARK,August Van de Wielelei,220,thv 220 begraafplaats ruggeveld,Deurne,2100,,FS_0009574,6,1,51.21893239475938,4.485966585011692
498961.902100829,6659863.72297034,528646,FIETSSTALLING,P_BEUGEL_GROEP,VOETPAD,Ruggeveldlaan,488,naast ijsbaan,Deurne,2100,,FS_0009575,32,2,51.21753497387524,4.48225102850523
491618.986726484,6659907.17216554,528647,FIETSSTALLING,RIK_GROEP,VOETPAD,De Keyserlei,14,,Antwerpen,2018,,FS_0009581,6,1,51.217779450331925,4.416288497397527
493351.940811787,6659729.67518402,528648,FIETSSTALLING,P_BEUGEL_GROEP,VOETPAD,Helmstraat,14-42,to 33,Borgerhout,2140,,FS_0009582,12,2,51.21678071633051,4.431855888812578
492343.92350369,6655683.86227589,528649,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETPAD,Uitbreidingstraat,246,to 246,Berchem,2600,,FS_0009583,10,2,51.19400999776447,4.422800715267372
493352.501147907,6660254.68862465,528650,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETPAD,Lovelingstraat,48,"to 48, afgesloten fietskooi",Antwerpen,2060,,FS_0009596,4,1,51.2197347814341,4.431860922397585
493342.303054651,6660259.00879326,528651,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETPAD,Lovelingstraat,48,afgesloten fietskooi,Antwerpen,2060,,FS_0009597,4,1,51.21975908870992,4.431769311367178
488900.625745004,6653884.51127126,528652,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Populierenlaan,1,to 1,Antwerpen,2020,,FS_0009587,28,4,51.183879240422286,4.391869045223351
488681.592077592,6656310.56104051,528653,FIETSSTALLING,NMBS_LOS_DUBBELZIJDIG,VOETPAD,Kolonel Silvertopstraat,,B-Station Zuid,Antwerpen,2018,,FS_0009588,56,4,51.197537932132775,4.389901432311621
488289.842235233,6660525.37040494,528654,FIETSSTALLING,HAAKBEUGEL_GROEP,PLEIN,,14,to 14,Antwerpen,2050,,FS_0009590,60,6,51.22125773810264,4.386382283602196
488277.827506089,6660526.00744523,528655,FIETSSTALLING,HAAKBEUGEL_GROEP,PLEIN,,14,to 14,Antwerpen,2050,,FS_0009591,24,2,51.221261322269534,4.38627435345395
488447.817764804,6660390.22522448,528656,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETPAD,,1,naast 1,Antwerpen,2050,,FS_0009592,64,2,51.220497367202206,4.387801401929501
487452.13159104,6660366.52218583,528657,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETGANGERSZONE,Blancefloerlaan,48,to 48 middenberm,Antwerpen,2050,,FS_0009593,30,2,51.22036400487481,4.378857000848714
487441.170715771,6660366.18557737,528658,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETGANGERSZONE,Blancefloerlaan,48,to 48 middenberm,Antwerpen,2050,,FS_0009594,15,1,51.220362110984574,4.378758537630899
494005.595578222,6658242.40357772,528659,FIETSSTALLING,NMBS_LOS_DUBBELZIJDIG,VOETGANGERSZONE,Plantin en Moretuslei,230,,Antwerpen,2018,,FS_0254249,24,1,51.20841133547643,4.437727769484839
497144.654699592,6660835.65158886,528660,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boshovestraat,44,,Deurne,2100,,FS_0254250,3,1,51.22300343380712,4.465926417349654
493062.141473862,6660868.54063101,528661,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Herderinstraat,14,hoek Herderstraat,Antwerpen,2060,,FS_0254251,3,1,51.22318846937638,4.42925257706672
494594.132612334,6659511.66778103,528662,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Sint-Lucasstraat,6,,Borgerhout,2140,,FS_0254252,6,1,51.21555401001453,4.443014687614971
494477.98611329,6659424.5528032,528663,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Sint-Mattheusstraat,9,,Borgerhout,2140,,FS_0254253,2,1,51.21506381342209,4.441971325862089
494373.066608443,6659182.5227605,528664,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Turnhoutsebaan_BO,5,hoek naar Turnhoutsebaan,Borgerhout,2140,,FS_0254254,4,1,51.213701881278546,4.441028817914025
498089.609121039,6661077.94337059,528665,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jan de Cordesstraat,161,,Deurne,2100,,FS_0254255,2,1,51.224366563320366,4.474415087345474
498407.612360179,6660991.87492445,528666,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Ertbruggelaan,17,,Deurne,2100,,FS_0254256,2,1,51.22388234830444,4.4772717590466655
496200.271758576,6659146.53719509,528667,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Collegelaan,106,,Borgerhout,2140,,FS_0254257,3,1,51.213499382736195,4.457442881049889
496177.961773172,6661711.47352397,528668,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Confortalei,111,,Deurne,2100,,FS_0254258,2,1,51.22793060259588,4.45724246704112
495939.871062209,6660249.01289577,528669,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Turnhoutsebaan_BO,24,,Deurne,2100,,FS_0254259,5,2,51.219702847126875,4.455103661794471
492160.350220915,6656650.82601329,528670,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Belpairestraat,117,,Berchem,2600,,FS_0254260,6,1,51.1994533046331,4.421151648410644
496317.464921704,6661436.0719933,528671,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Confortalei,20,,Deurne,2100,,FS_0254261,5,1,51.226381315031716,4.458495645146211
496140.244603885,6661816.06597663,528672,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Confortalei,131,,Deurne,2100,,FS_0254262,4,1,51.22851897994609,4.456903647944678
496310.474310172,6658680.55477434,528673,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ergo-de Waellaan,60,,Borerhout,2140,,FS_0254263,4,1,51.21087711866275,4.458432847414366
490549.629075009,6660165.10950834,528674,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Korte Klarenstraat,1,,Antwerpen,2000,,FS_0254264,3,1,51.2192307648136,4.406682294172426
496033.004467651,6662238.89329312,528675,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lakborslei,352,,Deurne,2100,,FS_0254265,4,1,51.230897488053145,4.455940293410178
498590.448749164,6661153.70226026,528676,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Ruggeveldlaan,635,,Deurne,2100,,FS_0254266,2,1,51.22479277328244,4.478914206273849
495443.979254752,6658762.38954028,528677,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Stenenbrug,124,,Borgerhout,2140,,FS_0254267,4,1,51.21133764548594,4.450648989895388
492992.222818006,6670648.50029922,528678,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Konijnenberg,20,,Ekeren,2180,,FS_0254268,2,1,51.278178070457585,4.428624487094715
491679.740178954,6660411.29688592,528679,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Italiëlei,235,,Antwerpen,2000,,FS_0254269,4,1,51.220615924074345,4.4168342549466955
485349.323685308,6652337.56854738,528680,FIETSSTALLING,NIETJE_GROEP,PAD,,17,pad naast 17,Hoboken,2660,,FS_0254270,2,1,51.175167818994765,4.35996715603585
485357.002831269,6652402.07239074,528681,FIETSSTALLING,NIETJE_GROEP,PAD,,15,pad naast 15,Hoboken,2660,,FS_0254271,2,1,51.175531097500745,4.360036138977708
490260.536296561,6662131.93183287,528682,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bataviastraat,15,,Antwerpen,2000,,FS_0254272,3,1,51.23029581503228,4.404085329558341
493288.357243201,6661147.89367471,528683,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Lange Stuivenbergstraat,58,to 58,Antwerpen,2060,,FS_0254273,3,1,51.22476009505215,4.43128470789778
492122.141103348,6659082.68889211,528684,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pelikaanstraat,126,,Antwerpen,2018,,FS_0254274,6,1,51.213140092364874,4.420808410067613
494190.916209596,6658366.62490057,528685,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETGANGERSZONE,Fonteinstraat,343,naast zwembad,Borgerhout,2140,,FS_0254275,6,1,51.20911042913891,4.439392533041098
494142.218823232,6658347.78225263,528686,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Fonteinstraat,343,naast zwembad,Borgerhout,2140,,FS_0254276,13,1,51.209004387030845,4.438955076976423
494154.361861684,6658352.84158676,528687,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Fonteinstraat,343,naast zwembad,Borgerhout,2140,,FS_0254277,12,2,51.20903285982883,4.439064159746795
489329.101500066,6651151.87882863,528688,FIETSSTALLING,BUISBEUGEL_GROEP,VOETGANGERSZONE,Doornstraat,3B,naast zwembad,Wilrijk,2610,,FS_0254278,10,1,51.168489635868355,4.395718108419819
489323.668601865,6651149.85422141,528689,FIETSSTALLING,BUISBEUGEL_GROEP,VOETGANGERSZONE,Doornstraat,3B,naast zwembad,Wilrijk,2610,,FS_0254279,10,1,51.168478231806844,4.395669303864909
494842.553173576,6657752.03423361,528690,FIETSSTALLING,P_BEUGEL_GROEP,VOETGANGERSZONE,Luisbekelaar,,naast zwembad,Borgerhout,2140,,FS_0254280,11,1,51.20565152768671,4.445246287485503
493051.687599089,6654606.71382088,528691,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETGANGERSZONE,Lodewijk Van Sullstraat,30,thv 30 naast sporthal,Berchem,2600,,FS_0254281,25,5,51.18794567335842,4.429158668311851
493034.854294235,6654628.48093996,528692,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETGANGERSZONE,Lodewijk Van Sullstraat,30,thv 30 naast sporthal,Berchem,2600,,FS_0254282,45,3,51.188068229707206,4.429007452161526
491263.588324061,6670873.58945707,528693,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,,83,rechts naast sportcentrum,Ekeren,2180,,FS_0254283,12,1,51.27944290106789,4.413095899229045
483302.403440609,6651932.90017815,528694,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Scheldevrijstraat,3,to 3 od hoek,Hoboken,2660,,FS_0254284,4,1,51.17288870622736,4.341579358623982
485889.067022253,6652868.35534733,528695,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,,1,naast 1 to 4,Hoboken,2660,,FS_0254285,25,2,51.178157066372094,4.364815752926644
484274.010442587,6652384.19659122,528696,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kioskplaats,47,,Hoboken,2660,,FS_0254286,3,1,51.17543042326318,4.350307452824326
484265.377075344,6652429.18460457,528697,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kioskplaats,49,,Hoboken,2660,,FS_0254287,3,1,51.17568378963366,4.350229897966848
484230.368707512,6652395.84520529,528698,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kapelstraat_HO,2-10,,Hoboken,2660,,FS_0254288,3,1,51.175496026806385,4.349915412447892
483368.557007053,6651636.87579568,528699,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Constantin Meunierplein,,hoek Scheldevrijstraat,Hoboken,2660,,FS_0254289,3,1,51.17122141055456,4.342173626222339
483372.180067503,6651469.62551517,528700,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Scheldevrijstraat,80,,Hoboken,2660,,FS_0254290,3,1,51.17027938153593,4.3422061727281145
483380.395637464,6651839.79705416,528701,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Scheldevrijstraat,14,,Hoboken,2660,,FS_0254291,3,1,51.17236432877316,4.3422799744487515
483391.937743727,6651844.05559402,528702,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Scheldevrijstraat,35,,Hoboken,2660,,FS_0254292,3,1,51.17238831394477,4.3423836589534215
484722.918405268,6652022.18576021,528703,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Oudestraat_HO,134,to 134,Berchem,2600,,FS_0254293,5,1,51.173391576836934,4.354340061664719
483605.377418328,6654092.52529403,528704,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Schorrelaan,8,,Hoboken,2660,,FS_0254294,5,1,51.18505052075217,4.344301020172737
483884.31848766,6653106.49713066,528705,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Schaapskooi,38,,Hoboken,2660,,FS_0254295,4,1,51.17949815336039,4.346806790432233
483928.984464059,6653134.98423113,528706,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Schaapskooi,26,,Hoboken,2660,,FS_0254296,4,1,51.17965857484168,4.347208031725026
483980.954656814,6653168.45641589,528707,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Schaapskooi,16,,Hoboken,2660,,FS_0254297,4,1,51.179847068477486,4.34767488790973
484052.773487983,6653174.60545372,528708,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Halmaelshof,27,,Hoboken,2660,,FS_0254298,9,1,51.17988169578672,4.348320047446998
484100.12000528,6653239.21665388,528709,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Schaapskooi,6,,Hoboken,2660,,FS_0254299,4,1,51.18024554170871,4.348745368448375
484040.12442669,6653220.91087558,528710,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Halmaelshof,,hoek Schaapskooi,Hoboken,2660,,FS_0254300,3,1,51.18014245642428,4.348206418996106
484093.804541956,6652923.51348973,528711,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Halmaelshof,69,,Hoboken,2660,,FS_0254301,5,1,51.17846769096197,4.348688635676073
484042.136350612,6652906.57223559,528712,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Roodenbekehoek,4,,Hoboken,2660,,FS_0254302,3,1,51.178372286047896,4.348224492416201
483996.417702209,6652890.97065751,528713,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Roodenbekehoek,14,,Hoboken,2660,,FS_0254303,4,1,51.17828442536401,4.347813794809904
483974.921825327,6652866.3247047,528714,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Roodenbekehoek,23,,Hoboken,2660,,FS_0254304,5,1,51.17814563071255,4.347620694062418
484071.388552554,6653045.18972802,528715,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Halmaelshof,49,,Hoboken,2660,,FS_0254305,6,1,51.17915290663038,4.348487269417188
483927.623265679,6652977.95317919,528716,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ganzendries,15,,Hoboken,2660,,FS_0254306,5,1,51.17877426751227,4.347195803871932
485877.206452287,6654033.58559391,528717,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hagelandstraat,32,,Hoboken,2660,,FS_0254307,9,1,51.18471864753577,4.364709207613855
486196.172139175,6651810.8983624,528718,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jules Baeckelmanslaan,18,to 18,Hoboken,2660,,FS_0254308,3,1,51.17220156371573,4.367574525130268
486202.709733998,6651743.28080666,528719,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jules Baeckelmanslaan,26,to 26 id bocht,Hoboken,2660,,FS_0254309,3,1,51.17182072155492,4.367633253343776
486465.664125841,6651855.04661376,528720,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Anne Van Dieststraat,,hoek A. Einsteinstraat,Hoboken,2660,,FS_0254310,2,1,51.17245021808513,4.369995412835966
486467.68524801,6651842.54788158,528721,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Anne Van Dieststraat,,hoek A. Einsteinstraat,Hoboken,2660,,FS_0254311,2,1,51.1723798221291,4.37001356888532
484639.174102291,6651674.85969042,528722,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Marneflaan,12,to 12,Hoboken,2660,,FS_0254312,2,1,51.171435350301046,4.353587773791498
484754.285915331,6651688.74540153,528723,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Marneflaan,4,to 4 od hoek,Hoboken,2660,,FS_0254313,2,1,51.17151355966121,4.354621840801863
485436.300511687,6652969.22620646,528724,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Antwerpsesteenweg,,hoek Mauroystraat,Hoboken,2660,,FS_0254314,2,1,51.178725121792475,4.360748482160854
483122.018951195,6651844.80885046,528725,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Maalbootstraat,30,to 30 ingang school,Hoboken,2660,,FS_0254315,2,1,51.17239255647391,4.339958937185395
482894.243919807,6651681.74353471,528726,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Columbusstraat,,to kerk,Hoboken,2660,,FS_0254316,5,1,51.171474122624865,4.3379127992650295
484301.144212496,6652298.76069827,528727,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kioskplaats,29,,Hoboken,2660,,FS_0254317,3,1,51.17494925610512,4.350551199626577
484363.934273766,6652280.69158212,528728,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kioskplaats,14,,Hoboken,2660,,FS_0254318,2,1,51.17484749184744,4.351115252343873
485936.447540639,6652951.21369729,528729,FIETSSTALLING,NIETJE_GROEP,WOONERF,,21-43,,Hoboken,2660,,FS_0254319,6,1,51.178623684650205,4.365241379365
485871.458579595,6652985.40264221,528730,FIETSSTALLING,NIETJE_GROEP,WOONERF,Gandhilaan,,,Hoboken,2660,,FS_0254320,7,1,51.178816218927935,4.364657573594952
485821.05863485,6652669.9494517,528731,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Aartselaarstraat,165,,Hoboken,2660,,FS_0254321,3,1,51.177039720832184,4.364204823188119
485795.69234989,6652649.64871003,528732,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Aartselaarstraat,170,,Hoboken,2660,,FS_0254322,4,1,51.17692539335175,4.363976953973311
482645.6219956,6651440.61102149,528733,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Wolplein,,hoek Curiestraat,Hoboken,2660,,FS_0254323,2,1,51.17011595686169,4.335679390520205
485564.414307015,6651919.09072488,528734,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Eikenlei,81,to 81,Hoboken,2660,,FS_0254324,2,1,51.17281092869882,4.361899347965352
485642.595973327,6652065.13284618,528735,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Onderwijzersstraat,22,,Hoboken,2660,,FS_0254325,3,1,51.17363345970754,4.362601665823212
485650.460760142,6652170.29332298,528736,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Onderwijzersstraat,2,od hoek,Hoboken,2660,,FS_0254326,2,1,51.174225730110784,4.362672316405234
483917.42513063,6651345.47209887,528737,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Jozef Leemanslaan,3,naast bushokje,Hoboken,2660,,FS_0254327,4,1,51.16958008105106,4.347104192466092
484270.583211466,6652616.52272933,528738,FIETSSTALLING,NIETJE_GROEP,PLEIN,Kioskplaats,86,naast 86,Hoboken,2660,,FS_0254328,2,1,51.17673883749434,4.350276665483344
484259.207334171,6652621.63981965,528739,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kioskplaats,86,thv 86,Hoboken,2660,,FS_0254329,3,1,51.1767676555032,4.350174474238901
484286.370440329,6652570.16041153,528740,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Dokter Coenstraat,3,od hoek,Hoboken,2660,,FS_0254330,9,1,51.17647773718109,4.35041848457316
484045.702005147,6653352.57203651,528741,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Halmaelshof,3,od hoek,Hoboken,2660,,FS_0254331,5,1,51.180883874463625,4.348256523235868
485654.385542232,6653051.76037179,528742,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Antwerpsesteenweg,262,,Hoboken,2660,,FS_0254332,2,1,51.17918990870129,4.362707573322617
485734.823857013,6653089.57586278,528743,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Antwerpsesteenweg,280,,Hoboken,2660,,FS_0254333,2,1,51.17940286312929,4.363430162998584
485825.593423422,6653134.44069489,528744,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Antwerpsesteenweg,308,,Hoboken,2660,,FS_0254334,2,1,51.17965551399174,4.364245559886965
486047.340613191,6653259.22757395,528745,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Antwerpsesteenweg,370,,Hoboken,2660,,FS_0254336,6,1,51.180358228890086,4.366237548784765
485989.116789315,6653254.51752889,528746,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Antwerpsesteenweg,289,,Hoboken,2660,,FS_0254335,6,1,51.18033170531176,4.365714515275888
486122.666438914,6653329.5397867,528747,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Antwerpsesteenweg,339,hoek jvd Wouwerstraat,Hoboken,2660,,FS_0254337,3,1,51.18075417477029,4.366914212190124
484704.707310137,6652899.77264324,528748,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Steynstraat,1,,Hoboken,2660,,FS_0254338,6,1,51.178333993991174,4.354176468613751
486592.641266371,6654847.20220589,528749,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hendriklei,56,od hoek,Antwerpen,2020,,FS_0254339,4,1,51.189299687388,4.371136067896685
486508.026461904,6654910.67196405,528750,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hendriklei,205,<Null>,Antwerpen,2020,,FS_0254340,5,1,51.189657032493706,4.3703759601755285
486930.363631673,6654441.17528818,528751,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Zeelandstraat,89,hoek Hendriklei,Hoboken,2660,,FS_0254341,2,1,51.18701362395865,4.374169879522082
486938.261616379,6654432.621416,528752,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Zeelandstraat,76,hoek Hendriklei,Hoboken,2660,,FS_0254342,2,1,51.186965461660215,4.374240828325834
485953.607835946,6654302.6500228,528753,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Krugerstraat_HO,203,,Hoboken,2660,,FS_0254343,4,1,51.18623365577599,4.365395532920544
485560.855448018,6653905.5287733,528754,FIETSSTALLING,NIETJE_GROEP,PLEIN,Kempenlandstraat,61,to 61 oh plein,Hoboken,2660,,FS_0254344,4,1,51.18399758661633,4.361867378191041
483997.720834745,6652543.01816495,528755,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lambrechtsstraat,43,to 43,Hoboken,2660,,FS_0254345,2,1,51.17632487853995,4.347825501048647
