X,Y,OBJECTID,Objecttype,Type_fietsstalling,Ligging,Straatnaam,Huisnummer,Aanvulling,District,Postcode,Fietspomp,Objectcode,Aantal_plaatsen,Aantal_rijen
494917.668973139,6670895.24351884,529486,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Prinshoeveweg,111 ,,Ekeren,2180,,FS_0255085,3,1
494582.597069505,6670806.42589856,529487,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Prinshoeveweg,161,to 170,Ekeren,2180,,FS_0255086,1,1
494571.923623855,6670803.72817105,529488,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Prinshoeveweg,165,to 172,Ekeren,2180,,FS_0255087,1,1
491969.574460498,6661226.23572123,529489,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Oudesteenweg,13-15,,Antwerpen,2060,,FS_0255088,2,1
488755.041285746,6657974.23959603,529490,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Lambermontplaats,27,,Antwerpen,2000,,FS_0255089,4,1
490764.355231965,6653461.95919667,529491,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Beukenlaan,thv 20,to Dennenlaan,Antwerpen,2020,,FS_0255090,3,1
490772.294310806,6653444.02263183,529492,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Beukenlaan,thv 20,to Dennenlaan,Antwerpen,2020,,FS_0255091,3,1
488326.046994077,6657869.42074348,529493,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jan van Gentstraat,thv 7,hoek VD Sweepstraat,Antwerpen,2000,,FS_0255092,6,1
488890.045805147,6656843.10394003,529494,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Brusselstraat,85,,Antwerpen,2018,,FS_0255093,2,1
488856.340244028,6656860.96125597,529495,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Brusselstraat,75-77,to 75-77,Antwerpen,2018,,FS_0255094,3,1
492889.435750175,6661055.25066487,529496,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Zavelstraat,3,to 3,Antwerpen,2060,,FS_0255095,5,1
489704.370580237,6657290.10440046,529497,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Haantjeslei,37,,Antwerpen,2018,,FS_0255096,3,1
492939.263182981,6658914.57357322,529498,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Bloemstraat,17-19,,Borgerhout,2140,,FS_0255097,5,1
493007.229232029,6659067.56085065,529499,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Borgerhoutsestraat,71,to 71 voor het plein,Borgerhout,2140,,FS_0255098,2,1
494694.991949233,6670820.80245733,529500,FIETSSTALLING,NIETJE_ENKEL,GROENZONE,Prinshoeveweg,149,,Ekeren,2180,,FS_0255099,3,1
494730.259054764,6670833.767388,529501,FIETSSTALLING,NIETJE_ENKEL,GROENZONE,Prinshoeveweg,145-147,,Ekeren,2180,,FS_0255100,2,1
494743.232097453,6670839.71283912,529502,FIETSSTALLING,NIETJE_ENKEL,GROENZONE,Prinshoeveweg,143,,Ekeren,2180,,FS_0255101,2,1
494504.302510969,6671315.47188078,529503,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Veltwijcklaan,239,,Ekeren,2180,,FS_0255102,10,1
494496.845041796,6671329.65794858,529504,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Veltwijcklaan,thv 239,schuin to 239,Ekeren,2180,,FS_0255103,10,1
494520.901068585,6671324.38573401,529505,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Veltwijcklaan,thv 239,schuin to 239,Ekeren,2180,,FS_0255104,5,1
494513.190137493,6671338.44507412,529506,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Veltwijcklaan,thv 239,schuin to 239,Ekeren,2180,,FS_0255105,5,1
494546.235898158,6671373.71025043,529507,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Veltwijcklaan,to 239,,Ekeren,2180,,FS_0255106,5,1
494549.378160235,6671375.33233602,529508,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Veltwijcklaan,to 239,,Ekeren,2180,,FS_0255107,5,1
490078.17696978,6652292.08713722,529509,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Cederlaan,thv 68,thv Vijverlaan,Wilrijk,2610,,FS_0255108,2,1
490060.283583855,6652286.42007439,529510,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Cederlaan,thv 68,thv Vijverlaan,Wilrijk,2610,,FS_0255109,2,1
490088.497563904,6652315.08782404,529511,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Vijverlaan,61,,Wilrijk,2610,,FS_0255110,1,1
490088.499488388,6652319.24300575,529512,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Vijverlaan,57-59,,Wilrijk,2610,,FS_0255111,2,1
489935.323165091,6652450.86129412,529513,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Cederlaan,30,,Wilrijk,2610,,FS_0255113,3,1
489939.439524509,6652463.96713198,529514,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Cederlaan,3,,Wilrijk,2610,,FS_0255114,3,1
491267.336248692,6659366.45761821,529515,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Frankrijklei,77,,Antwerpen,2000,,FS_0255115,4,1
488261.818621326,6657960.90492924,529516,FIETSSTALLING,NIETJE_GROEP,PLEIN,Waalsekaai,89,thv 89,Antwerpen,2000,,FS_0255116,7,1
488341.039438271,6657916.43189085,529517,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Waalsekaai,89,thv 89,Antwerpen,2000,,FS_0255117,11,1
493723.166523409,6658994.60426267,529518,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Langstraat,126,,Borgerhout,2140,,FS_0255118,2,1
493753.457357823,6659006.00416724,529519,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Langstraat,129,,Borgerhout,2140,,FS_0255119,2,1
493753.457357823,6659006.00416724,529520,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Langstraat,129,,Borgerhout,2140,,FS_0255119,2,1
493739.379859826,6659025.35590991,529521,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bakkerstraat,71,,Borgerhout,2140,,FS_0255120,5,1
493759.376320785,6659137.60218894,529522,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bakkerstraat,43,,Borgerhout,2140,,FS_0255121,2,1
493742.705181545,6659160.26990542,529523,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Mellaertsstraat,21,,Borgerhout,2140,,FS_0255122,1,1
493785.571149499,6659316.39974809,529524,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bakkerstraat,10,od hoek,Borgerhout,2140,,FS_0255123,5,1
489251.261519583,6651404.01482479,529525,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bist,161-163,to 161-163,Wilrijk,2610,,FS_0255124,5,1
489228.910235394,6651368.4955027,529526,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bist,1-4A,to 1-4A,Wilrijk,2610,,FS_0255125,5,1
489211.3345332,6651572.55426225,529527,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Heistraat,6-8A,to 6-8A,Wilrijk,2610,,FS_0255126,5,1
489105.711486663,6651367.54043637,529528,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bist,6,to 6,Wilrijk,2610,,FS_0255127,5,1
489102.963123045,6651363.40997902,529529,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bist,6,to 6,Wilrijk,2610,,FS_0255128,5,1
492477.293784209,6671297.22027618,529530,FIETSSTALLING,,VOETPAD,Geestenspoor,30D-32 ,hoek Ferdinand Pauwelstraat,Ekeren,2180,,FS_0255129,1,1
492819.209533046,6657087.95099272,529531,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Luppenstraat,65,,Antwerpen,2018,,FS_0255130,5,1
492876.307644397,6657188.76166953,529532,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Van Luppenstraat,31,,Antwerpen,2018,,FS_0255131,3,1
492928.576719842,6657281.70459574,529533,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Van Luppenstraat,3,,Antwerpen,2018,,FS_0255132,4,1
492388.59960061,6658718.82364384,529534,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Van Immerseelstraat,51,to 51,Antwerpen,2018,,FS_0255133,12,1
489342.49842558,6657387.49980925,529535,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Batterijstraat,9,,Antwerpen,2018,,FS_0255134,2,1
492923.031822878,6657083.17364247,529536,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Cobdenstraat,32,,Antwerpen,2018,,FS_0255135,3,1
487844.142705036,6655405.25265331,529537,FIETSSTALLING,NIETJE_GROEP,PARK,Kielpark,thv 103,aan sportveld in park,Antwerpen,2020,,FS_0255136,3,1
489135.02357956,6657879.7206655,529538,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Amerikalei,144,,Antwerpen,2000,,FS_0255137,2,1
490914.811199513,6662363.7045848,529539,FIETSSTALLING,NIETJE_GROEP,VOETPAD,August Michielsstraat,6,,Antwerpen,2000,,FS_0255138,2,1
490950.014059713,6662364.2171783,529540,FIETSSTALLING,NIETJE_GROEP,VOETPAD,August Michielsstraat,10,,Antwerpen,2000,,FS_0255139,2,1
492100.739628899,6662023.09198902,529541,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Dijkstraat,98,Op hoek met Ellermanstraat,Antwerpen,2060,,FS_0255140,8,1
486974.282313346,6652885.65046886,529542,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Daniël Herreynslaan,17,Hoek met Gaspar Verreyckenstraat,Wilrijk,2610,,FS_0255141,3,1
494669.413248001,6660167.12490216,529543,FIETSSTALLING,NIETJE_GROEP,PLEIN,Terloplein,,,Borgerhout,2140,,FS_0255142,3,1
494746.343861392,6660176.27715491,529544,FIETSSTALLING,NIETJE_GROEP,PLEIN,Terloplein,,,Borgerhout,2140,,FS_0255143,3,1
494689.711445987,6660226.40928673,529545,FIETSSTALLING,NIETJE_GROEP,PLEIN,Terloplein,,naast het voetbalveldje,Borgerhout,2140,,FS_0007863,5,1
492790.450847759,6656251.92559048,529546,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Laurierstraat,17,Hoek met Generaal Drubbelstraat,Berchem,2600,,FS_0255144,2,1
494559.281885382,6653798.225095,529547,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jos Ratinckxstraat,85,Hoek met Flor Alpaertstraat,Berchem,2600,,FS_0255145,3,1
495780.697349421,6659411.72631473,529548,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Griffier Schobbenslaan,2A,plaatsingsdatum is datum asbuilt,Borgerhout,2140,,FS_0255146,2,1
494582.743021211,6660061.62087267,529549,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Terlostraat,38,,Borgerhout,2140,,FS_0255147,4,1
494530.42529747,6660037.89476137,529550,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Terlostraat,33,over Vooruitzichtstraat,Borgerhout,2140,,FS_0255148,4,1
494502.222168566,6659993.16739377,529551,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Florastraat,26,hoek,Borgerhout,2140,,FS_0255149,3,1
490606.223767274,6661295.34090183,529552,FIETSSTALLING,NIETJE_GROEP,RIJWEG,Generaal Belliardstraat,27,to 27,Antwerpen,2000,,FS_0255150,2,1
490608.005790066,6661349.59070003,529553,FIETSSTALLING,NIETJE_GROEP,RIJWEG,Generaal Belliardstraat,21-23,,Antwerpen,2000,,FS_0255151,2,1
486917.91638371,6652706.73845354,529554,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ridderveld,22,,Wilrijk,2610,,FS_0255152,3,1
487027.478758946,6653424.29518492,529555,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Michel Willemslaan,104,,Wilrijk,2610,,FS_0255153,2,1
487326.292146973,6653050.2749637,529556,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Letterkundestraat,110-112,,Wilrijk,2610,,FS_0255154,3,1
488886.718178029,6651509.04272682,529557,FIETSSTALLING,NIETJE_ENKEL,PARKEERZONE,Koningin Elisabethstraat,5,,Wilrijk,2610,,FS_0255155,1,1
489460.692497241,6651890.6093467,529558,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jules Moretuslei,331,,Wilrijk,2610,,FS_0255156,2,1
490098.519039189,6652209.02926105,529559,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Groenenborgerlaan,16-16A,,Wilrijk,2610,,FS_0255157,5,1
490546.313384768,6652183.63712879,529560,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Dennenlaan,69,,Wilrijk,2610,,FS_0255158,2,1
495073.867675521,6666115.81749622,529561,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Laaglandlaan,38,,Merksem,2170,,FS_0255159,3,1
484941.203488438,6653092.47061793,529562,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Steynstraat,54,,Hoboken,2660,,FS_0255160,3,1
483891.162239509,6653388.83931189,529563,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Fodderiestraat,49-53,,Hoboken,2660,,FS_0255161,2,1
485564.414307015,6651919.09072488,529564,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Eikenlei,81,to 81,Hoboken,2660,,FS_0254324,2,1
485793.420360594,6651782.11231263,529565,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Karel Meyvisstraat,64,,Hoboken,2660,,FS_0255162,2,1
485877.206452287,6654033.58559391,529566,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hagelandstraat,32,,Hoboken,2660,,FS_0254307,9,1
486063.256591281,6654183.87024406,529567,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Krugerstraat,161,,Hoboken,2660,,FS_0255163,4,1
483998.480855337,6652536.85302477,529568,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lambrechtsstraat,39,schuin to 39,Hoboken,2660,,FS_0255164,3,1
484470.355116767,6653109.31691297,529569,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Maria-Henriëttalei,30-32,,Hoboken,2660,,FS_0255165,2,1
485103.222141675,6651440.35903697,529570,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Nachtegaallaan,36,richting hoek met Oudstrijderslaan,Hoboken,2660,,FS_0255166,3,1
485530.128921304,6651474.45624582,529571,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Distelvinklaan,35,richting hoek met Oudstrijderslaan,Hoboken,2660,,FS_0255167,3,1
485092.117294952,6652145.48895607,529572,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Heidestraat,93,,Hoboken,2660,,FS_0255168,3,1
485359.730687805,6652237.68685734,529573,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Paul Vekemanslaan,14,,Hoboken,2660,,FS_0255169,3,1
495364.401081852,6670764.95331232,529574,FIETSSTALLING,NIETJE_GROEP,PAD,Schoutlaan,24,"einde van de straat, op het pad naast HN 24",Ekeren,2180,,FS_0255170,3,1
491294.515897283,6670170.34803432,529575,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Pastorijveld,97,,Ekeren,2180,,FS_0255171,2,1
495512.060451435,6661852.18635421,529576,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Deynsestraat,71,,Deurne,2100,,FS_0255172,2,1
495614.083229295,6662727.38640961,529577,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Cortbeemdelei,279,to 266,Deurne,2100,,FS_0255173,2,1
491967.596577967,6656711.85422353,529578,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Sint-Lambertusstraat,1,thv 1,Antwerpen,2018,,FS_0255191,3,1
491964.810568083,6656754.07961058,529579,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Albert Grisarstraat,37-41,thv 37-41,Antwerpen,2018,,FS_0255175,3,1
492057.250439776,6656760.91020855,529580,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boomgaardstraat,96,to 96,Antwerpen,2018,,FS_0255176,3,1
492222.138390521,6656772.11552165,529581,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boomgaardstraat,132,,Antwerpen,2018,,FS_0255177,2,1
492734.557054436,6656939.49699532,529582,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boomgaardstraat,260,,Antwerpen,2018,,FS_0255178,2,1
492842.182626396,6656941.186254,529583,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boomgaardstraat,165,,Antwerpen,2018,,FS_0255179,4,1
492852.629814194,6656936.86822126,529584,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Boomgaardstraat,167,,Antwerpen,2018,,FS_0255180,1,1
492923.948032225,6656875.81754652,529585,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Boomgaardstraat,185-187,,Antwerpen,2018,,FS_0255181,2,1
492931.224510885,6656869.42336664,529586,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Boomgaardstraat,191,,Antwerpen,2018,,FS_0255182,2,1
492915.234954955,6656856.45695028,529587,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boomgaardstraat,306,,Antwerpen,2018,,FS_0255183,3,1
492992.610105448,6656825.54194278,529588,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boomgaardstraat,207,,Antwerpen,2018,,FS_0255184,3,1
493002.741444948,6656823.22586436,529589,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boomgaardstraat,209,,Antwerpen,2018,,FS_0255185,3,1
493029.0072681,6656817.42031435,529590,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boomgaardstraat,215,,Antwerpen,2018,,FS_0255190,3,1
493101.073469267,6656801.47501815,529591,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Boomgaardstraat,235,,Antwerpen,2018,,FS_0255189,2,1
493051.402987559,6656812.66142669,529592,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boomgaardstraat,221,,Antwerpen,2018,,FS_0255188,3,1
493036.690421743,6656815.74942481,529593,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Boomgaardstraat,217,,Antwerpen,2018,,FS_0255186,1,1
493042.480004866,6656814.57591411,529594,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Boomgaardstraat,219,,Antwerpen,2018,,FS_0255187,1,1
493168.991255093,6656685.2514992,529595,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Statiestraat,150,,Berchem,2600,,FS_0255192,2,1
493188.215389923,6656696.18645073,529596,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Statiestraat,154,,Berchem,2600,,FS_0255193,3,1
495573.034776885,6666454.64522869,529597,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ringlaan,103,,Merksem,2170,,FS_0255194,3,1
495525.131998096,6666475.45118238,529598,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Catershoflaan,78,,Merksem,2170,,FS_0255195,2,1
495525.998588747,6666376.99319738,529599,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Catershoflaan,81,,Merksem,2170,,FS_0255196,2,1
495451.792655162,6666286.94786125,529600,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Catershoflaan,52-54,,Merksem,2170,,FS_0255197,2,1
495490.824073274,6666258.58927077,529601,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Meereigen,63,,Merksem,2170,,FS_0255198,2,1
495483.960366798,6666245.11776765,529602,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Meereigen,63,,Merksem,2170,,FS_0255199,2,1
495652.979943035,6666819.70185005,529603,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Catershoflaan,133,,Merksem,2170,,FS_0255200,2,1
495620.138145608,6666845.07370924,529604,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Catershoflaan,133,,Merksem,2170,,FS_0255201,2,1
495654.946188347,6667010.21847726,529605,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Bremstraat,77,,Merksem,2170,,FS_0255202,2,1
495714.108156931,6667017.16174373,529606,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Bremstraat,79,,Merksem,2170,,FS_0255203,2,1
495640.014364337,6667015.21565353,529607,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Lange Bremstraat,75,,Merksem,2170,,FS_0255204,1,1
488403.760184059,6658302.81953625,529608,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Verviersstraat,2,,Antwerpen,2000,,FS_0255205,6,1
488592.211195591,6658261.04809727,529609,FIETSSTALLING,NIETJE_GROEP,PLEIN,Vlaamsekaai,62,to 62,Antwerpen,2000,,FS_0255206,8,1
488796.988474177,6658528.13718757,529610,FIETSSTALLING,NIETJE_GROEP,PLEIN,Vlaamsekaai,35-37,to 35-37,Antwerpen,2000,,FS_0255207,6,1
488871.95308887,6658624.78265881,529611,FIETSSTALLING,NIETJE_GROEP,PLEIN,Vlaamsekaai,29A,to 29A,Antwerpen,2000,,FS_0255208,6,1
488931.382348757,6658702.30608173,529612,FIETSSTALLING,NIETJE_GROEP,PLEIN,Vlaamsekaai,20-23,to 20-23,Antwerpen,2000,,FS_0255209,6,1
489012.422346285,6658807.84727335,529613,FIETSSTALLING,NIETJE_GROEP,PLEIN,Vlaamsekaai,11-11A,to 20-23,Antwerpen,2000,,FS_0255210,6,1
488704.677732998,6658657.59103165,529614,FIETSSTALLING,NIETJE_GROEP,PLEIN,Waalsekaai,27,to wapenstraat,Antwerpen,2000,,FS_0255211,6,1
488595.914110837,6658510.36522232,529615,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Waalsekaai,33,,Antwerpen,2000,,FS_0255212,5,1
488647.994125732,6658577.62667098,529616,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Waalsekaai,29,to Luikstraat,Antwerpen,2000,,FS_0255213,6,1
488807.279786443,6658755.46769297,529617,FIETSSTALLING,NIETJE_GROEP,PLEIN,Waalsekaai,18,,Antwerpen,2000,,FS_0255214,4,1
488496.343513421,6658380.57442283,529618,FIETSSTALLING,NIETJE_GROEP,PLEIN,Waalsekaai,43,,Antwerpen,2000,,FS_0255215,5,1
487886.334412871,6657895.23376946,529619,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Jan Van Hoenackerstraat,10,,Antwerpen,2000,,FS_0255216,3,1
490683.577628458,6659467.63911724,529620,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Arenbergstraat,26,,Antwerpen,2000,,FS_0255217,3,1
490382.481108733,6662270.04285951,529621,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Amsterdamstraat,24,thv hoek Nassaustraat,Antwerpen,2000,,FS_0252650,6,1
490363.442837104,6662278.40655904,529622,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Amsterdamstraat,24,,Antwerpen,2000,,FS_0255218,3,1
489885.072593433,6657110.11193622,529623,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Pyckestraat,2,,Antwerpen,2018,,FS_0255219,1,1
490094.236445578,6657345.81780579,529624,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Boudewijnsstraat,76,Hoek Ballaarstraat,Antwerpen,2018,,FS_0255220,2,1
490173.082735073,6658516.14535616,529625,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenvest,16,,Antwerpen,2000,,FS_0255221,3,1
495152.715582709,6657648.80346704,529626,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Berchemlei,91-93,hoek Stan Ockersstraat,Borgerhout,2140,,FS_0255222,3,1
495145.670515365,6657628.24977102,529627,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Berchemlei,101-103,hoek Stan Ockersstraat,Borgerhout,2140,,FS_0255223,3,1
496740.426158129,6661219.48723987,529628,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Cornelis Schutstraat,44-46B,,Deurne,2100,,FS_0255224,2,1
493454.486053717,6653733.78566871,529629,FIETSSTALLING,NIETJE_GROEP,VOETPAD,De Roest d'alkemadelaan,9-11,to 10-12,Berchem,2600,,FS_0255225,7,1
493418.111359015,6653928.08799626,529630,FIETSSTALLING,NIETJE_GROEP,VOETPAD,De Roest d'alkemadelaan,6-8,hoek Rooilaan,Berchem,2600,,FS_0255226,2,1
497259.502996092,6655899.85753016,529631,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Drakenhoflaan,237-239,,Deurne,2100,,FS_0255227,2,1
495733.10290654,6665127.37041482,529632,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Bredabaan,579,achter 579,Merksem,2170,,FS_0255228,4,1
494581.87496161,6656127.14011732,529633,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Diksmuidelaan,165,,Berchem,2600,,FS_0255229,3,1
494594.410447024,6656106.42650768,529634,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Diksmuidelaan,169-169A,,Berchem,2600,,FS_0255230,3,1
495190.685446093,6655902.68141214,529635,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Bikschotelaan,170,,Berchem,2600,,FS_0255231,4,1
495274.762143873,6656159.85348124,529636,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Bikschotelaan,230-238,,Berchem,2600,,FS_0255232,6,1
495289.887019003,6656119.61778943,529637,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Bikschotelaan,263,,Berchem,2600,,FS_0255233,2,1
479627.644824849,6685195.15738719,529638,FIETSSTALLING,NIETJE_GROEP,PLEIN,De Keyserhoeve,20,"Naast bushokje, to 20",Berendrecht_zandvliet_lillo,2040,,FS_0255234,2,1
495103.991295165,6657508.66199,529639,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Frans De Vriendtstraat,2,hoek Berchemlei,Borgerhout,2140,,FS_0255235,3,1
488300.806662182,6661359.44118786,529640,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Gloriantlaan,65,thv 65,Antwerpen,2050,,FS_0255236,3,1
492238.600406732,6662732.68856153,529641,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Smallestraat,1,to 1,Antwerpen,2060,,FS_0255237,3,1
491052.319371052,6661750.79384539,529642,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Godefriduskaai,54,to 54,Antwerpen,2000,,FS_0255238,5,1
492298.749244308,6662449.77600164,529643,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hardenvoort,24,,Antwerpen,2060,,FS_0255239,3,1
492444.39885607,6662488.70228325,529644,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hardenvoort,6,,Antwerpen,2060,,FS_0255240,2,1
492402.468784413,6662466.6417541,529645,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hardenvoort,12,to 12,Antwerpen,2060,,FS_0255241,3,1
490928.854970975,6657197.07093852,529646,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Harmoniestraat,52,,Antwerpen,2018,,FS_0255242,3,1
490899.603694778,6656939.25964981,529647,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Harmoniestraat,88,,Antwerpen,2018,,FS_0255243,3,1
490633.00086063,6656633.81506511,529648,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Harmoniestraat,156-158,,Antwerpen,2018,,FS_0255244,3,1
490839.040172196,6657420.1732622,529649,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Harmoniestraat,2,,Antwerpen,2018,,FS_0255245,6,1
487788.117244692,6651733.82722334,529650,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Jules Moretuslei,158,,Wilrijk,2610,,FS_0255246,5,1
494732.366533763,6659112.02517193,529651,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hogeweg_BO,86,to 86,Borgerhout,2140,,FS_0255247,3,1
