X,Y,OBJECTID,Straatnaam,Huisnummer,District,Postcode,Type,Start_Date,End_Date,GISID,Exploitant,AC_DC,Publiek,Autodelen,Taxi,Onst_Offst,NAAM,Opmerking
493880.286658535,6661052.92660626,210533,Pothoekstraat ,109,Antwerpen,2060,,11/07/2019,,OPLAADPT_8179,Blue Corner,AC,,,,straatparkeren,Pothoekstraat  109,
491054.485748152,6656415.86894198,210534,Prins Albertlei ,26,Berchem,2600,,28/10/2016,,OPLAADPT_8180,Blue Corner,AC,,,,straatparkeren,Prins Albertlei  26,
492216.090178251,6654382.64583657,210535,Prins Leopoldlaan ,2,Berchem,2600,,12/09/2019,,OPLAADPT_8181,Blue Corner,AC,,,,straatparkeren,Prins Leopoldlaan  2,
491748.773409697,6659671.39880454,210536,Appelmansstraat,25,Antwerpen,2018,,,,OPLAADPT_6317,,AC,,,,parking,Appelmansstraat 25,Parking Diamant
491748.773409697,6659671.39880454,210537,Appelmansstraat,25,Antwerpen,2018,,,,OPLAADPT_6318,,AC,,,,parking,Appelmansstraat 25,Parking Diamant
491748.773409697,6659671.39880454,210538,Appelmansstraat,25,Antwerpen,2018,,,,OPLAADPT_6319,,AC,,,,parking,Appelmansstraat 25,Parking Diamant
491725.891027824,6660075.36235416,210539,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_7953,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210540,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8963,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210541,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8964,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210542,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8965,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210543,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8966,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210544,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8967,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210545,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8968,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210546,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8969,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210547,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8970,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210548,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8971,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210549,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8972,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210550,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8973,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210551,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8974,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491725.891027824,6660075.36235416,210552,Van Ertbornstraat,13,Antwerpen,2018,,,,OPLAADPT_8975,,AC,,,,parking,Van Ertbornstraat 13,Parking De Keyser
491748.773409697,6659671.39880454,210553,Appelmansstraat,25,Antwerpen,2018,,,,OPLAADPT_6315,,AC,,,,parking,Appelmansstraat 25,Parking Diamant
491748.773409697,6659671.39880454,210554,Appelmansstraat,25,Antwerpen,2018,,,,OPLAADPT_6316,,AC,,,,parking,Appelmansstraat 25,Parking Diamant
491951.212632094,6659635.97302029,210555,Vestingstraat,30,Antwerpen,2000,,,,OPLAADPT_8392,,AC,,,,parking,Vestingstraat 30,Parking Vesting
487826.393327913,6657669.49520617,210556,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_8287,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
487826.393327913,6657669.49520617,210557,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_8288,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
487826.393327913,6657669.49520617,210558,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_8289,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
487826.393327913,6657669.49520617,210559,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_9209,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
487826.393327913,6657669.49520617,210560,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_9210,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
487826.393327913,6657669.49520617,210561,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_9211,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
489383.007128685,6657530.26796392,210562,Belegstraat,54,Antwerpen,2018,,23/11/2018,,OPLAADPT_6207,Blue Corner,AC,,,,straatparkeren,Belegstraat 54,
489383.007128685,6657530.26796392,210563,Belegstraat,54,Antwerpen,2018,,23/11/2018,,OPLAADPT_8129,Blue Corner,AC,,,,straatparkeren,Belegstraat 54,
488820.319064954,6657640.72738611,210564,Amerikalei ,195,Antwerpen,2000,,28/12/2018,,OPLAADPT_6203,Blue Corner,AC,,,,straatparkeren,Amerikalei  195,
488820.319064954,6657640.72738611,210565,Amerikalei ,195,Antwerpen,2000,,28/12/2018,,OPLAADPT_8125,Blue Corner,AC,,,,straatparkeren,Amerikalei  195,
481062.812132048,6682350.75782601,210566,Antwerpsebaan ,140,Berendrecht,2040,,16/04/2018,,OPLAADPT_6204,Blue Corner,AC,,,,straatparkeren,Antwerpsebaan  140,
496700.759749932,6667056.89760678,210567,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8082,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210568,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8083,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210569,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8084,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210570,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8085,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210571,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8086,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210572,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8087,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210573,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8088,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210574,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8089,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210575,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8090,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210576,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8091,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210577,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8092,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210578,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8093,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210579,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8094,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210580,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8095,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210581,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8096,,AC,,,,parking,Bredabaan 965,P R Merksem
496700.759749932,6667056.89760678,210582,Bredabaan,965,Merksem,2170,,,,OPLAADPT_8097,,DC,,,,parking,Bredabaan 965,P R Merksem
491963.061159829,6667925.21267094,210583,Noorderlaan,502,Antwerpen,2030,,,,OPLAADPT_8100,,AC,,,,parking,Noorderlaan 502,P R Luchtbal
491963.061159829,6667925.21267094,210584,Noorderlaan,502,Antwerpen,2030,,,,OPLAADPT_8101,,AC,,,,parking,Noorderlaan 502,P R Luchtbal
487826.393327913,6657669.49520617,210585,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_9213,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
487826.393327913,6657669.49520617,210586,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_9214,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
491748.773409697,6659671.39880454,210587,Appelmansstraat,25,Antwerpen,2018,,,,OPLAADPT_6321,,AC,,,,parking,Appelmansstraat 25,Parking Diamant
491748.773409697,6659671.39880454,210588,Appelmansstraat,25,Antwerpen,2018,,,,OPLAADPT_6322,,AC,,,,parking,Appelmansstraat 25,Parking Diamant
490350.607882725,6658418.42528006,210589,Britselei ,51,Antwerpen,2000,,,,OPLAADPT_6211,Blue Corner,DC,,,,straatparkeren,Britselei  51,
490318.986867307,6658492.89789119,210590,Britselei ,54,Antwerpen,2000,,29/05/2017,,OPLAADPT_6212,Blue Corner,AC,,,,straatparkeren,Britselei  54,
492251.844978702,6665607.65917373,210591,Canadalaan ,152,Antwerpen,2030,,25/06/2018,,OPLAADPT_6213,Blue Corner,AC,,,,straatparkeren,Canadalaan  152,
494492.399838485,6656276.53149597,210592,Diksmuidelaan ,141,Berchem,2600,,5/04/2018,,OPLAADPT_6214,Blue Corner,AC,,,,straatparkeren,Diksmuidelaan  141,
497289.700052256,6655911.07475172,210593,Drakenhoflaan ,243,Deurne,2100,,21/05/2019,,OPLAADPT_6215,Blue Corner,AC,,,,straatparkeren,Drakenhoflaan  243,
493720.927587992,6654493.46810572,210594,Filip Williotstraat ,11,Berchem,2600,,16/11/2017,,OPLAADPT_6216,Blue Corner,AC,,,,straatparkeren,Filip Williotstraat  11,
491816.287144587,6660239.07030313,210595,Franklin Rooseveltplaats ,11,Antwerpen,2060,,,,OPLAADPT_6217,Blue Corner,DC,,,,straatparkeren,Franklin Rooseveltplaats  11,
491963.061159829,6667925.21267094,210596,Noorderlaan,502,Antwerpen,2030,,,,OPLAADPT_8102,,AC,,,,parking,Noorderlaan 502,P R Luchtbal
488304.387596895,6658080.83520327,210597,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7994,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210598,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7995,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210599,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7996,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210600,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7997,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210601,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7998,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210602,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7999,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210603,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_8000,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210604,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_8001,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210605,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_8002,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210606,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_8003,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210607,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_9180,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210608,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_9181,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210609,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_9182,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210610,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_9183,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210611,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_9184,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210612,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_9185,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
490350.607882725,6658418.42528006,210613,Britselei ,51,Antwerpen,2000,,,,OPLAADPT_8133,Blue Corner,DC,,,,straatparkeren,Britselei  51,
490318.986867307,6658492.89789119,210614,Britselei ,54,Antwerpen,2000,,29/05/2017,,OPLAADPT_8134,Blue Corner,AC,,,,straatparkeren,Britselei  54,
492251.844978702,6665607.65917373,210615,Canadalaan ,152,Antwerpen,2030,,25/06/2018,,OPLAADPT_8135,Blue Corner,AC,,,,straatparkeren,Canadalaan  152,
494492.399838485,6656276.53149597,210616,Diksmuidelaan ,141,Berchem,2600,,5/04/2018,,OPLAADPT_8136,Blue Corner,AC,,,,straatparkeren,Diksmuidelaan  141,
497289.700052256,6655911.07475172,210617,Drakenhoflaan ,243,Deurne,2100,,21/05/2019,,OPLAADPT_8137,Blue Corner,AC,,,,straatparkeren,Drakenhoflaan  243,
493720.927587992,6654493.46810572,210618,Filip Williotstraat ,11,Berchem,2600,,16/11/2017,,OPLAADPT_8138,Blue Corner,AC,,,,straatparkeren,Filip Williotstraat  11,
491816.287144587,6660239.07030313,210619,Franklin Rooseveltplaats ,11,Antwerpen,2060,,,,OPLAADPT_8139,Blue Corner,DC,,,,straatparkeren,Franklin Rooseveltplaats  11,
494709.598632054,6657353.35149614,210620,Frans De Vriendtstraat ,75,Borgerhout,2140,,20/07/2018,,OPLAADPT_8140,Blue Corner,AC,,,,straatparkeren,Frans De Vriendtstraat  75,
488240.272543757,6660573.28536472,210621,Frederik Van Eedenplein ,14,Antwerpen,2050,,28/10/2016,,OPLAADPT_8141,Blue Corner,AC,,,,straatparkeren,Frederik Van Eedenplein  14,
497274.109885497,6661737.68917113,210622,Gallifortlei ,266,Deurne,2100,,28/11/2018,,OPLAADPT_8142,Blue Corner,AC,,,,straatparkeren,Gallifortlei  266,
496670.936514839,6660460.74466062,210623,Gallifortlei ,27,Deurne,2100,,6/02/2019,,OPLAADPT_8143,Blue Corner,AC,,,,straatparkeren,Gallifortlei  27,
492678.825344032,6656092.36582137,210624,Vredestraat,112,Berchem,2600,,28/11/2018,,OPLAADPT_8206,Blue Corner,AC,,,,straatparkeren,Vredestraat 112,
497468.366241866,6662341.39869193,210625,Jan Welterslaan,12,Deurne,2100,,,,OPLAADPT_8207,Blue Corner,AC,,,,straatparkeren,Jan Welterslaan 12,
497468.366241866,6662341.39869193,210626,Jan Welterslaan,12,Deurne,2100,,,,OPLAADPT_8208,Blue Corner,AC,,,,straatparkeren,Jan Welterslaan 12,
487722.729756739,6655694.29101265,210627,Emile Vloorstraat,1,Antwerpen,2020,,,,OPLAADPT_8209,Blue Corner,AC,,,,straatparkeren,Emile Vloorstraat 1,
493613.920695196,6657039.6049899,210628,Burgemeester E. Ryckaertsplein,2,Berchem,2600,,,,OPLAADPT_7970,,AC,,,,parking,Burgemeester E. Ryckaertsplein 2,Parking Berchem Station
489946.206164537,6660095.55274473,210629,Groenplaats,46,Antwerpen,2000,,,,OPLAADPT_8271,,AC,,,,parking,Groenplaats 46,Parking Groenplaats
490307.274927791,6660142.86973428,210630,Eiermarkt,33,Antwerpen,2000,,,,OPLAADPT_8312,,AC,,,,parking,Eiermarkt 33,Parking Meir
489961.849386744,6659875.60517088,210631,Lombardenvest,24,Antwerpen,2000,,,,OPLAADPT_8957,,AC,,,,parking,Lombardenvest 24,Parking Centrum
489961.849386744,6659875.60517088,210632,Lombardenvest,24,Antwerpen,2000,,,,OPLAADPT_8958,,AC,,,,parking,Lombardenvest 24,Parking Centrum
490751.348355381,6655726.1561547,210633,Karel Oomsstraat ,,Antwerpen,2018,,,,OPLAADPT_6232,Blue Corner,DC,,,,straatparkeren,Karel Oomsstraat  ,
489197.973375469,6656309.92119625,210634,Kielsevest ,8,Antwerpen,2018,,17/04/2019,,OPLAADPT_6233,Blue Corner,AC,,,,straatparkeren,Kielsevest  8,
488806.317706262,6656522.91139712,210635,Kielsevest ,82,Antwerpen,2018,,,,OPLAADPT_6234,Blue Corner,DC,,,,straatparkeren,Kielsevest  82,
489161.583036552,6659242.13037002,210636,Kloosterstraat ,147,Antwerpen,2000,,13/02/2017,,OPLAADPT_6235,Blue Corner,AC,,,,straatparkeren,Kloosterstraat  147,
492207.69071669,6659938.11430929,210637,Koningin Astridplein ,20,Antwerpen,2018,,,,OPLAADPT_6236,Blue Corner,DC,,,,straatparkeren,Koningin Astridplein  20,
493554.818485777,6658804.06796935,210638,Koxplein ,6,Borgerhout,2140,,4/02/2020,,OPLAADPT_6237,Blue Corner,AC,,,,straatparkeren,Koxplein  6,
488865.518879942,6658028.84437491,210639,Lambermontplaats ,10,Antwerpen,2000,,19/12/2017,,OPLAADPT_6238,Blue Corner,AC,,,,straatparkeren,Lambermontplaats  10,
490400.148281119,6657303.21450774,210640,Lange Lozannastraat ,107,Antwerpen,2018,,29/07/2020,,OPLAADPT_6239,Blue Corner,AC,,,,straatparkeren,Lange Lozannastraat  107,
493713.69357595,6672993.46961455,210641,Lodewijk Andersonstraat ,13,Ekeren,2180,,5/03/2020,,OPLAADPT_6240,Blue Corner,AC,,,,straatparkeren,Lodewijk Andersonstraat  13,
492282.931603403,6657005.101126,210642,Marialei ,67,Antwerpen,2018,,12/10/2017,,OPLAADPT_6241,Blue Corner,AC,,,,straatparkeren,Marialei  67,
489843.83300091,6656703.40549723,210643,Markgravelei ,57,Antwerpen,2018,,10/07/2020,,OPLAADPT_6242,Blue Corner,AC,,,,straatparkeren,Markgravelei  57,
484597.508999879,6651685.72032032,210644,Marneflaan ,3,Hoboken,2660,,23/04/2020,,OPLAADPT_6243,Blue Corner,AC,,,,straatparkeren,Marneflaan  3,
496536.709027406,6660099.2471468,210645,Maurice Dequeeckerplein ,1,Deurne,2100,,27/12/2018,,OPLAADPT_6244,Blue Corner,AC,,,,straatparkeren,Maurice Dequeeckerplein  1,
490651.601725803,6658407.0451804,210646,Mechelsesteenweg ,60,Antwerpen,2018,,13/10/2017,,OPLAADPT_6245,Blue Corner,AC,,,,straatparkeren,Mechelsesteenweg  60,
490651.601725803,6658407.0451804,210647,Mechelsesteenweg ,60,Antwerpen,2018,,13/10/2017,,OPLAADPT_6246,Blue Corner,DC,,,,straatparkeren,Mechelsesteenweg  60,
492268.959970764,6659082.80502966,210648,Mediaplein ,7,Antwerpen,2018,,,,OPLAADPT_6247,Blue Corner,DC,,,,straatparkeren,Mediaplein  7,
488233.031219593,6662272.4397766,210649,Melis Stokelaan,1,Antwerpen,2050,,8/11/2018,,OPLAADPT_6248,Blue Corner,AC,,,,straatparkeren,Melis Stokelaan 1,
491050.736973187,6662208.92574016,210650,Napelsstraat ,114,Antwerpen,2000,,,,OPLAADPT_6249,Blue Corner,DC,,,,straatparkeren,Napelsstraat  114,
491045.282386881,6662730.25308949,210651,Napelsstraat ,25,Antwerpen,2000,,22/01/2019,,OPLAADPT_6250,Blue Corner,AC,,,,straatparkeren,Napelsstraat  25,
492045.046653245,6657908.62479268,210652,Nerviërsstraat ,2,Antwerpen,2018,,12/10/2017,,OPLAADPT_6251,Blue Corner,AC,,,,straatparkeren,Nerviërsstraat  2,
488304.387596895,6658080.83520327,210653,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7981,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,210654,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7982,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
491182.091117436,6659711.18031976,210655,Hopland,38,Antwerpen,2000,,,,OPLAADPT_7156,,AC,,,,parking,Hopland 38,Parking Hopland
491182.091117436,6659711.18031976,210656,Hopland,38,Antwerpen,2000,,,,OPLAADPT_7157,,AC,,,,parking,Hopland 38,Parking Hopland
490017.321961128,6659885.3608628,210657,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9095,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
488304.387596895,6658080.83520327,210658,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_9186,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
490017.321961128,6659885.3608628,210659,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9096,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,210660,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9097,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,210661,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9098,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,210662,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9099,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,210663,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9100,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,210664,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9101,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,210665,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9102,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,210666,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9103,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,210667,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9104,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,210668,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9105,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,210669,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9106,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
